t,Vin,VR
0.0,-0.005120485119751645,0.00986358552273575
1.280000014958205e-05,0.16120050680559453,0.028945350763783045
2.256562514958205e-05,0.369843222626863,-0.01651394948208874
3.233125014958205e-05,0.49503837227455105,0.007626591356923349
4.209687514958205e-05,0.6567255144780774,0.0897210663588487
5.186250014958206e-05,0.8126692890509521,0.1875838796426899
6.162812514958205e-05,0.9373066141978662,0.3195251137635179
9.092500014958204e-05,1.391801377892917,0.7506031777372614
0.0001076660715781535,1.6591357271910983,0.9783314116676692
0.0001244071430067249,1.9043806739197482,1.2687284091971787
0.0001411482144352964,2.1399859013421727,1.4825439320487863
0.0001578892858638678,2.409541025088528,1.689162906406061
0.0001746303572924392,2.648131654549607,1.8870315389316301
0.0001913714287210107,2.8430697529460396,2.1756862265014574
0.0002081125001495821,3.053995705969436,2.396433452564853
0.0002374093751495821,3.420601171661812,2.701792678506911
0.0002667062501495822,3.7396095946983405,3.047651580591702
0.0002960031251495822,4.0484506840928605,3.324516937954571
0.0003253000001495822,4.2520524713248555,3.599353354163957
0.0003545968751495822,4.474074035724952,3.7921505448728676
0.0003838937501495823,4.644281945571043,3.9555687331171816
0.0004131906251495822,4.828289419567228,4.105199636438147
0.0004564383930067251,4.9466628506648345,4.267063017237067
0.0004996861608638681,4.977539651190436,4.2895781837779055
0.0005429339287210109,4.948131165704666,4.242277046770564
0.000586181696578154,4.813387101798879,4.137474439286173
0.0006294294644352968,4.622414239892555,3.911461577835023
0.0006726772322924396,4.277161299109147,3.613368145286829
0.0007159250001495825,3.9198978308258674,3.2479867358329555
0.0007368513394352968,3.66852887272014,2.9851066194047164
0.0007577776787210111,3.449621472220536,2.7741876439740154
0.0007787040180067254,3.232934447262983,2.5590904739950857
0.0007996303572924397,2.941991429474145,2.270325563264186
0.000820556696578154,2.695875920340599,1.995448848326976
0.0008414830358638684,2.3546388513922585,1.7067539144580628
0.0008624093751495826,2.103105230790828,1.446472830661682
0.0008721750001495826,1.9328139624581009,1.3285648888382127
0.0008819406251495826,1.8757921133220081,1.158204784132915
0.0008917062501495826,1.6932256229568943,0.9780201799635796
0.0009014718751495826,1.5105166115422446,0.8617899541470765
0.0009112375001495826,1.3913516090449474,0.7709336021480706
0.0009210031251495826,1.2361452225845928,0.6022779253094732
0.0009307687501495828,1.0725823169780357,0.46567841419099626
0.0009405343751495828,0.9331772955451874,0.3268369999378936
0.0009503000001495828,0.799548590141761,0.20180399138680355
0.0009600656251495828,0.6379170100027879,0.03962586453156654
0.0009698312501495828,0.4827135565766349,-0.009201740590051192
0.000979596875149583,0.3279046721346821,-0.03697282686317083
0.0009893625001495827,0.1980327709482517,-0.021049123784155705
0.001018659375149583,-0.32919397152723084,-0.01684951634363667
0.00103400535729244,-0.484758257489864,0.01940082915941369
0.001049351339435297,-0.7630887659009205,-0.016715022946700256
0.001064697321578154,-0.9921807145426407,-0.00437181968771203
0.001080043303721011,-1.2563056523553278,0.003808961456031957
0.001095389285863869,-1.4940545794966453,0.017790573668069392
0.001110735268006726,-1.7214238707930394,-0.0024762931799493845
0.001126081250149583,-1.9104400508195458,0.016806697510265554
0.00115119285729244,-2.251887888699172,-0.022104323152924897
0.001176304464435297,-2.6206369065188477,-0.00335769930997607
0.001201416071578154,-2.9693318771100805,0.050866444261060476
0.001226527678721012,-3.264654494130144,0.017169432285378625
0.001251639285863869,-3.5093227158257463,0.014437082597914574
0.001276750893006726,-3.8169523703406596,-0.018922690862661278
0.001301862500149583,-4.029751208203709,0.02164429199045979
0.001361851339435297,-4.550342624628035,0.022051179186335607
0.001421840178721012,-4.834113428900919,0.01711786396042219
0.001481829018006726,-4.995424523881846,0.020140608854190445
0.00154181785729244,-4.942701343662141,-0.036685803744495406
0.001601806696578155,-4.759512552660726,-0.04109856970344502
0.001661795535863869,-4.360993593599125,-0.0030476465207681723
0.001721784375149583,-3.874264953801016,0.015683875618562184
0.001745500893006726,-3.5919390907809077,-0.00402939453785762
0.001769217410863869,-3.297486507090818,-0.027441041531961106
0.001792933928721012,-3.05246428814098,-0.014960825892594924
0.001816650446578155,-2.7262839730302226,0.003353387190881491
0.001840366964435298,-2.430010861698756,0.0032729465791275342
0.001864083482292441,-2.0911245496635598,-0.016827877478357768
0.001887800000149584,-1.7141990783847787,0.010096075044518949
0.001901750893006726,-1.5190275925160204,-0.013869997988970328
0.001915701785863869,-1.3333954710926639,0.015915810073047224
0.001929652678721012,-1.0774078072788322,0.008537295577921022
0.001943603571578155,-0.8866558943397854,-0.028956830890552822
0.001957554464435297,-0.6189637575673046,0.021740352497835343
0.00197150535729244,-0.4618789575332859,0.023905092784534614
0.001985456250149583,-0.23408409373756003,0.012342213332433377
0.002004987500149583,0.07381972598473534,-0.00963254900948885
0.002014753125149582,0.2266231848795097,0.025505450253543636
0.002024518750149582,0.38308478477073593,0.0055584321105846355
0.002034284375149582,0.5270994106447747,0.02229606691986953
0.002044050000149582,0.7024260111544857,0.0959619289153784
0.002053815625149582,0.8477206635876232,0.23112793476789026
0.002063581250149581,0.9952519211265618,0.34604297976122605
0.002071951785863867,1.1449697769335245,0.4403788768585391
0.002080322321578153,1.2158842401603571,0.5995810261646066
0.002088692857292438,1.3740706964863378,0.7249511057614121
0.002097063393006723,1.5173257065812424,0.8570905015339475
0.002105433928721009,1.6108042020238948,0.9766966722499824
0.002113804464435294,1.7663030691060901,1.1362114320896708
0.00212217500014958,1.890019452112115,1.2131368741806676
0.002143101339435294,2.173458293274271,1.5186279050113072
0.002164027678721008,2.5088724122868675,1.790794217557818
0.002184954018006721,2.697023107915528,2.0607062604592685
0.002205880357292436,3.020019468046979,2.3415172029473097
0.002226806696578149,3.2446998538798426,2.5777012954952316
0.002247733035863863,3.5277400635557137,2.7808810924002807
0.002268659375149577,3.7321906181531377,3.0517962133194287
0.002307721875149576,4.097150942423826,3.4340398234306297
0.002346784375149575,4.445950350215566,3.780051297338078
0.002385846875149574,4.65238596707169,3.9619840718957353
0.002424909375149574,4.865120782284851,4.146989512993022
0.002463971875149573,4.937218126514777,4.299983395487952
0.002503034375149572,4.967890096479304,4.314749385078498
0.002542096875149571,4.9426914963037305,4.290900274210177
0.002574183928720999,4.895626475419811,4.11372193313261
0.002606270982292427,4.735523694566406,4.065352137755686
0.002638358035863855,4.520579906276608,3.81450405615097
0.002670445089435283,4.307560824705989,3.639506502929126
0.002702532143006711,4.053084040271176,3.33887008323528
0.002734619196578139,3.722293511470893,3.0027160943491458
0.002766706250149566,3.3273187243856897,2.6760412944143668
0.002784842410863852,3.125641371042503,2.4336128290792813
0.002802978571578137,2.926196022277115,2.2282401176781566
0.002821114732292422,2.65729933914006,1.986857961196557
0.002839250893006707,2.4253085676055703,1.749219705974851
0.002857387053720993,2.152993531996569,1.5080566321887512
0.002875523214435278,1.9053925687142825,1.2226706212720526
0.002893659375149564,1.6100681444404668,0.9652572031187308
0.002932721875149563,1.0063798270773723,0.4020397123519901
0.002942487500149563,0.8957174740498034,0.27908466115341163
0.002952253125149562,0.7611415749531953,0.1692758052968798
0.002962018750149562,0.5961987908323876,0.042176168876064284
0.002971784375149562,0.4463125664337591,-0.012576912178185764
0.002981550000149562,0.2802458529053725,0.00012142046851596013
0.002991315625149562,0.11988908605418348,-0.035333415046784715
0.003010846875149561,-0.15377289032186292,-0.028222051588084406
0.003023402678720989,-0.3888991921864422,-0.041535585718923906
0.003035958482292418,-0.5618034420824504,0.010504167081634725
0.003048514285863846,-0.7281909406478801,0.006569776732935562
0.003061070089435274,-0.9568328678867354,0.018612458879459705
0.003073625893006702,-1.1018843987860931,-0.005433705831207472
0.003086181696578131,-1.380798586246642,-0.004501918190648938
0.003098737500149559,-1.5360925450605767,0.0196485972916752
0.003122454018006701,-1.9037938962582655,-0.003075079730699716
0.003146170535863844,-2.2050397125833157,-0.008095680545735458
0.003169887053720986,-2.546996414515358,0.008393051506504762
0.003193603571578129,-2.898717190792922,0.005617223458571746
0.003217320089435271,-3.156728684786078,-0.012034235925683362
0.003241036607292414,-3.4606526888866767,-0.028135180449363077
0.003264753125149556,-3.6913878687462933,-0.028224784481651437
0.003308000893006697,-4.124429507817734,0.050737610327022266
0.00335124866086384,-4.480150774281431,0.0216669430721053
0.003394496428720981,-4.734817330859713,0.004574914560651405
0.003437744196578124,-4.9084760389589315,0.00573473595970643
0.003480991964435265,-5.029432613217953,0.008581708312205177
0.003524239732292408,-4.971352899643867,0.0009689942063992779
0.003567487500149549,-4.913889566223555,0.06489620216715575
0.003599574553720977,-4.749112509158856,0.017763718695581205
0.003631661607292405,-4.589400976559608,0.00885665439087217
0.003663748660863833,-4.359924517387069,-0.0022699262117264088
0.003695835714435261,-4.078694126096294,-0.003744400510324552
0.003727922768006689,-3.8184486592830105,-0.020525507536425937
0.003760009821578117,-3.4073320372728335,-0.027232223839837106
0.003792096875149544,-3.0254881641868514,0.009564937636807554
0.003811628125149544,-2.7980258062482153,-0.006799625780657151
0.003831159375149544,-2.5411426889952007,-0.025686602779569797
0.003850690625149543,-2.243665710610263,0.005930770632868237
0.003870221875149543,-1.9754746812746626,0.013347632539440329
0.003889753125149543,-1.7217477507657317,-0.006596637933251423
0.003909284375149542,-1.4044557909718194,-0.011796500444168474
0.003928815625149542,-1.1416894885525224,0.035548323875632816
0.003938581250149542,-0.9841612873172613,0.0033811654855285716
0.003948346875149542,-0.8007424740341178,0.0007487515103849878
0.003958112500149541,-0.6486709383207855,0.007592444721572931
0.003967878125149541,-0.5124348490084043,0.0014025969653847124
0.003977643750149541,-0.36750754197340074,0.008235955757529808
0.003987409375149541,-0.18386473747944676,-0.013621778529462229
0.003997175000149541,-0.05783727806866096,0.009981567680941782
0.00400694062514954,0.11025315726002204,-0.02428517416424375
0.00401670625014954,0.260012224169907,-0.014840581262533147
0.00402647187514954,0.39984268277893437,0.019563619035413236
0.00403623750014954,0.586774587769854,0.061212375868579735
0.004046003125149539,0.6950565318767444,0.11323881122809645
0.004055768750149539,0.8823889811501475,0.23974860334928272
0.004065534375149539,1.0272412459156361,0.3914940716707669
0.004073904910863824,1.1045971501389353,0.5378101371359896
0.00408227544657811,1.2817437995250605,0.6024409638995933
0.004090645982292395,1.4255735181484308,0.7610130664220289
0.004099016518006681,1.5305016743601012,0.8630188685063899
0.004107387053720967,1.6798994171857806,0.9927322375746358
0.004115757589435253,1.7554859842668544,1.095430601746822
0.004124128125149538,1.8562793980239467,1.1962410532219723
0.004145054464435252,2.187115811422949,1.566389264691891
0.004165980803720965,2.5045029836350574,1.811960530919067
0.00418690714300668,2.7724182658735126,2.0671695047185605
0.004207833482292393,3.0479843898201824,2.3663455219117733
0.004228759821578107,3.273327236211631,2.631972155697334
0.00424968616086382,3.540604147891969,2.847116365469653
0.004270612500149535,3.765259976902359,3.0937116847534547
0.004311070089435248,4.16255013727537,3.4639925059360612
0.004351527678720961,4.460613917994752,3.8033555660383294
0.004391985268006675,4.692208564086497,4.036423884523096
0.004432442857292388,4.868181747895092,4.199736329470683
0.004472900446578102,4.991698041894091,4.260974008046316
0.004513358035863816,5.0258229348648324,4.313042010447014
0.004553815625149529,4.921954181278233,4.227633734645698
0.004584507589435243,4.8548133762153665,4.088121658551172
0.004615199553720956,4.662801112732973,3.9901956171944697
0.00464589151800667,4.499950270697815,3.799495562388475
0.004676583482292383,4.2751212907955605,3.5576852920204116
0.004707275446578097,3.9847421906027667,3.2958632684308955
0.004737967410863811,3.6717466684190874,2.9870771535194867
0.004768659375149524,3.3310419549805395,2.6290838704147124
0.004786795535863809,3.1186984862706035,2.4381722157567602
0.004804931696578095,2.875674260229567,2.2071439216359576
0.00482306785729238,2.62923001910349,1.945773270265671
0.004841204018006666,2.38842346564897,1.7190268662738049
0.004859340178720951,2.1369462602645335,1.4749826021559447
0.004877476339435236,1.8827355811937838,1.2192772989450955
0.004895612500149521,1.6211065162456078,0.9381701774840834
0.004934675000149521,1.0524705071286349,0.41463613118577586
0.00494444062514952,0.8591132093662481,0.28588698405821433
0.00495420625014952,0.7570823994488218,0.1102390992245903
0.00496397187514952,0.5514348694058931,0.03924961853997622
0.00497373750014952,0.4056999970770521,0.004792453844156167
0.00498350312514952,0.233444094228711,-0.014037905647392972
0.004993268750149519,0.08874858145012207,0.08090599300976258
0.005022565625149519,-0.3792994708846321,-0.0028484250886855592
0.005037911607292375,-0.6023033463980426,0.006545251624898588
0.005053257589435233,-0.8406477407681814,-0.002821494066933328
0.005068603571578089,-1.0521958357348005,0.005327321648274318
0.005083949553720946,-1.3186289637618671,-0.005177337513684776
0.005099295535863802,-1.5154537243095407,0.017660837116307337
0.00511464151800666,-1.7175665000744227,0.004458781277806475
0.005129987500149516,-1.9779705291790166,0.0009167833009961125
0.005156494196578087,-2.3858427652269873,-0.00894567332512782
0.005183000893006658,-2.710687084253471,0.03138321745247225
0.005209507589435229,-3.065723596199101,0.02305849386632437
0.005236014285863799,-3.3517740333674624,-0.02473386129163397
0.00526252098229237,-3.662081756375927,0.024486108559833655
0.005289027678720941,-3.911865123949639,0.0070533254819510555
0.005315534375149512,-4.193053204832434,0.03324702415791889
0.005372733035863797,-4.600978485808211,-0.014391343374722424
0.005429931696578082,-4.899624244025262,-0.015404001199627645
0.005487130357292366,-4.963128302672687,-0.014461610656064546
0.005544329018006651,-4.9241582493622,-0.02095986421590251
0.005601527678720935,-4.727613569936099,-0.00972563498315558
0.00565872633943522,-4.404175966501927,0.0038570916630427444
0.005715925000149504,-3.9143773034019618,0.003750410884866493
0.005739641518006646,-3.6577594090168946,-0.019391782273842983
0.005763358035863788,-3.3733437314448813,0.01076951659346963
0.005787074553720931,-3.1117333720043994,0.000969299143326881
0.005810791071578073,-2.794028683230795,-0.012619735381622922
0.005834507589435216,-2.4988828431155548,-0.01904059325784052
0.005858224107292358,-2.137370679561823,0.007288623280985799
0.0058819406251495,-1.818758475261805,-0.022468686994444393
0.005895891518006643,-1.619817875329951,-0.023454951224536783
0.005909842410863785,-1.3699809481235006,-0.00967744126683433
0.005923793303720928,-1.1979595360443418,0.004857511221668507
0.005937744196578071,-0.9940745842393017,0.03080846198481517
0.005951695089435214,-0.7646074372297528,-0.001579821798568404
0.005965645982292355,-0.5559220486718269,-0.01841949209676524
0.005979596875149498,-0.3102424855001045,0.005020437322113081
0.005999128125149498,-0.0022257494540069214,0.011633573717047515
0.006008893750149498,0.14230839303712228,0.009470063378535563
0.006018659375149497,0.30181689378744625,-0.0223951447160368
0.006028425000149497,0.4789578093482045,-0.005006384091698362
0.006038190625149497,0.620909111156247,0.0525413385738354
0.006047956250149497,0.7834273684338467,0.16420045847736187
0.006057721875149497,0.8739858903266028,0.281441289294924
0.006067487500149496,1.0486370990491678,0.43835587108836477
0.006077253125149496,1.218084432733626,0.5442600274627397
0.006087018750149496,1.3568942014341814,0.6924431158515716
0.006096784375149496,1.4616173705962534,0.8498195324004769
0.006106550000149496,1.6637791459307283,0.9559346996723568
0.006116315625149495,1.8311549366610722,1.1599184294352478
0.006126081250149495,1.9460594006003928,1.2714870307835984
0.006135846875149495,2.0655831687776183,1.427688198644369
0.006158168303720923,2.3985229863238184,1.7312160323085215
0.006180489732292351,2.7028886853055596,2.035402227881641
0.006202811160863779,2.982718983184152,2.285058523728515
0.006225132589435208,3.1939213776902293,2.580328763852132
0.006247454018006636,3.5345348433027457,2.822611752632807
0.006269775446578064,3.716316080450479,3.052664959078585
0.006292096875149492,3.9743594310938084,3.2993933171156895
0.006352085714435205,4.538697177503004,3.8054144849342015
0.006412074553720918,4.794735573980207,4.147520833540545
0.006472063393006631,4.978702088192796,4.281367595942842
0.006532052232292343,4.969570725005762,4.264025520341831
0.006592041071578057,4.7673423457209605,4.09210518467865
0.00665202991086377,4.454561027154281,3.7185526352198908
0.006712018750149483,3.92169720714019,3.2158482534882786
0.006734340178720911,3.698038527265732,2.988005653844159
0.006756661607292339,3.456279843168735,2.7816007255365416
0.006778983035863767,3.172688828696099,2.501420372279863
0.006801304464435195,2.9014312584856246,2.2793953802826676
0.006823625893006623,2.6463485852697883,1.9645848947348281
0.006845947321578051,2.3015237305859286,1.6672016615535665
0.006868268750149479,1.9913253107936513,1.3636118544235774
0.006876639285863764,1.8742320282348004,1.2281062333717894
0.006885009821578051,1.7741855729567366,1.0729397394967215
0.006893380357292336,1.6505100463929365,0.9742032961606153
0.006901750893006622,1.5091024535134483,0.866521538668164
0.006910121428720907,1.3830604283083756,0.7565475675546752
0.006918491964435193,1.2190888848078918,0.6150055779244565
0.006926862500149478,1.1231252603037587,0.5153472921363408
0.006936628125149478,0.9775360841559689,0.3795605073006427
0.006946393750149478,0.8537133178900436,0.18928506782446297
0.006956159375149477,0.6709221034056093,0.10198499765886856
0.006965925000149477,0.5205063735893634,0.012993289094460238
0.006975690625149477,0.39128258127576676,-0.03520085145566991
0.006985456250149477,0.24130198811622353,-0.025529315380406977
0.006995221875149477,0.07695412469511972,-0.0038007386386712276
0.007024518750149476,-0.38290919296716264,3.3339218747633926e-05
0.007039864732292333,-0.6299695001764976,-0.028380660429235635
0.00705521071443519,-0.8587916297907809,-0.015630608905583217
0.007070556696578047,-1.078083305606159,0.006841299235614034
0.007085902678720903,-1.3056263252616418,0.015335749052162596
0.00710124866086376,-1.5337044148000596,0.004343379556800103
0.007116594643006617,-1.7882836920594838,-0.019490733208753035
0.007131940625149474,-2.0129436811293777,0.0028756313830416067
0.007158447321578045,-2.3836362559821676,0.02810070497496156
0.007184954018006616,-2.7256339906114553,-0.039847450589976324
0.007211460714435187,-3.1185364421400843,-0.024254725069216658
0.007237967410863757,-3.3805770108756383,0.02138285623518979
0.007264474107292328,-3.702376234230499,0.022742042688951386
0.007290980803720899,-3.957722683659357,0.004415572404196645
0.00731748750014947,-4.165197375319276,0.04122165800412207
0.007374686160863754,-4.601361473363936,0.013882781180235445
0.007431884821578039,-4.871627591294874,-0.010333066944625042
0.007489083482292323,-4.955354790550054,0.02412936745542156
0.007546282143006608,-4.990694334855517,0.008283006608303407
0.007603480803720892,-4.756996736206679,-0.00422004960365692
0.007660679464435177,-4.421935466065223,-0.009249792900125535
0.007717878125149461,-3.830355074631285,-0.006908580629396531
0.007741594643006604,-3.6420927561254737,0.0077441313692820585
0.007765311160863746,-3.3728002766887304,0.015056097819971354
0.007789027678720888,-3.0293197032328307,-0.003118842352931882
0.00781274419657803,-2.7881353440578995,0.015433603475413966
0.007836460714435172,-2.420071008707029,0.00919228539982835
0.007860177232292315,-2.127132125119925,-0.0009402329401919247
0.007883893750149458,-1.7813853415202732,0.03275452654531033
0.0078978446430066,-1.5884203375294017,-0.026600389481253692
0.007911795535863743,-1.3747745770027147,0.0010551847031465334
0.007925746428720886,-1.172883250254419,-0.01673017485364404
0.007939697321578027,-0.9375746165270235,-0.03342364684714426
0.00795364821443517,-0.7474617478905019,0.008817389136667452
0.007967599107292313,-0.49212956674053,0.03581379744463065
0.007981550000149456,-0.2843842024479858,0.02188340710833317
0.008010846875149455,0.15708321164726594,0.008056117795127528
0.008020612500149455,0.3247911916709629,-0.03284761899545802
0.008030378125149455,0.47762204685850296,-0.014972900456271534
0.008040143750149454,0.6166353188303775,0.04408957484751064
0.008049909375149454,0.7671314626357678,0.20158587323907723
0.008059675000149454,0.9298027121620063,0.30936964176524967
0.008079206250149453,1.2426751237468305,0.567111590448697
0.008093157143006596,1.4267297399946537,0.7981101837333631
0.008107108035863739,1.6534445927968509,0.981615549171806
0.008121058928720882,1.854600878052241,1.18117662976766
0.008135009821578023,2.0458516552859107,1.3966545262345984
0.008148960714435166,2.286974173507355,1.5799401214428883
0.008162911607292309,2.4723195028632707,1.7974303291170572
0.008176862500149451,2.6895297107209886,1.965516874059135
0.008203369196578022,3.003027306013846,2.337932440718722
0.008229875893006593,3.2860138884774774,2.6011368252322367
0.008256382589435163,3.6192411397772473,2.935725381821764
0.008282889285863735,3.892425527005346,3.187290110443547
0.008309395982292305,4.132998514380855,3.4211613841663118
0.008335902678720877,4.318430463827157,3.633962973072315
0.008362409375149447,4.587950838975462,3.85700199987141
0.008411237500149446,4.809720086302257,4.063342418979087
0.008460065625149445,4.9577360154527925,4.228687942250378
0.008508893750149444,4.993751443294063,4.289183576907318
0.008557721875149443,4.923620312849439,4.230782377832018
0.008606550000149442,4.717543548949975,4.011592580925187
0.008655378125149441,4.461434359984963,3.757228354142806
0.00870420625014944,3.9960118702045877,3.274178513888678
0.008726527678720869,3.79660302205178,3.0755922431726637
0.008748849107292296,3.559568394459568,2.8624581496543824
0.008771170535863725,3.285139343599676,2.5843229012373086
0.008793491964435152,3.0396379225287533,2.36746822796728
0.008815813393006581,2.723284699267303,2.0668035380245544
0.008838134821578008,2.4016367261388627,1.7507640805987807
0.008860456250149437,2.1202351839730857,1.474279546285956
0.008870221875149437,1.9599351225858344,1.3016158393711514
0.008879987500149436,1.8126885798290642,1.183834773827111
0.008889753125149436,1.6853648329551196,1.0946139560170045
0.008899518750149436,1.563087165213995,0.9277733087984309
0.008909284375149436,1.3969151721049402,0.7589431334268328
0.008919050000149436,1.2536029237029427,0.602468807686498
0.008928815625149435,1.107054360629469,0.45624204120723394
0.008938581250149435,0.9960206161546235,0.3295248561049192
0.008948346875149435,0.7965606005819753,0.21472148377038527
0.008958112500149435,0.650546653099288,0.0737122407979023
0.008967878125149435,0.48287516009034986,0.0008877908443405275
0.008977643750149434,0.35264918893834324,-0.0031972238778926612
0.008987409375149434,0.17834637679493287,0.009170334062855948
0.009006940625149434,-0.11611024649694607,-0.0201516494848411
0.009018101339435147,-0.2817272589560237,-0.0037540102641480146
0.009029262053720864,-0.46584151917526495,-0.02218218409759795
0.009040422768006576,-0.6340661194350672,0.014541313411362838
0.00905158348229229,-0.7698826875734202,0.019072829925186614
0.009062744196578003,-0.9807596206592325,0.004212634211311997
0.00907390491086372,-1.1309464802853937,0.026715378670072152
0.009085065625149432,-1.3371171744216648,-0.028162315218586104
0.00910738705372086,-1.6696267421282105,0.020005925849198664
0.009129708482292288,-2.0128687374866003,-0.01976367924486493
0.009152029910863717,-2.30686859696946,-0.026071471372752956
0.009174351339435144,-2.6405690993868935,-0.008394967662984906
0.009196672768006573,-2.897994679578893,-0.007970239012924775
0.009218994196578,-3.171776311664794,0.018094653158116546
0.009241315625149429,-3.426466278051822,-0.02594761831131493
0.009278983035863714,-3.896803006814214,0.021985040569157305
0.009316650446577998,-4.225820868329519,-0.006830830831757597
0.009354317857292283,-4.462453125400146,-0.04075914192696719
0.009391985268006569,-4.693562179806518,-0.02838622722299735
0.009429652678720854,-4.885487922167274,-0.02431281177439727
0.009467320089435138,-4.98364299794921,0.04694629952861045
0.009504987500149425,-4.998955771086341,-0.004832647660530043
0.009541259821577991,-4.94618091542793,-0.005606548924489404
0.009577532143006565,-4.828165294409234,-0.026188822732944823
0.009613804464435136,-4.67382614827523,-0.02057895000349033
0.009650076785863706,-4.4669157961575685,0.006522056603777859
0.009686349107292276,-4.19264962089624,-0.007965315911411563
0.009722621428720848,-3.832804239662995,-0.010342589750553284
0.009758893750149418,-3.451192961939276,-0.0013377896653353047
0.009767264285863704,-3.3524550359413374,-0.004429757265264257
0.009775634821577988,-3.259065285507304,-0.006855598067300198
0.009784005357292274,-3.1057460706513127,-0.020619350141266
0.00979237589300656,-3.0441507061397495,0.028668298995597315
0.009800746428720846,-2.929853743203336,0.0009539822922514807
0.00980911696443513,-2.82430276904124,-0.013539216619262509
0.009817487500149416,-2.734922569238053,-0.0003114113443787712
0.009827253125149416,-2.5610981974462677,0.02972112629695902
0.009845389285863702,-2.3411072430305353,-0.034331230933318455
0.009863525446577986,-2.089421797052507,-0.026629097290072547
0.009881661607292272,-1.8481763511947382,-0.017084876001688214
0.009899797768006558,-1.5482971307097442,0.020889444625562522
0.009917933928720844,-1.2715256550400498,0.02153622120754638
0.009936070089435128,-0.980199406231406,-0.004057166255395752
0.009954206250149414,-0.705840493765431,-0.03754667486337805
0.009993268750149413,-0.10337241533921503,-0.016410536548583425
0.01,-0.012582827213040626,-0.0060900172535974535
